user_id,post_id,bio,facebookAccountId,name,twitterScreenName,username,group_medium
d0eb4ffc4bdf,50f37aff27ee,"Blockchain Enthusiast, Photographer, Google Cloud Certified Consultant",109227786585404,Kahl Sutherland,kahlsutherland,kahl_74837,3
d0ea7cdb45bb,"6fe19482f1c3, 13970edf2951",,692260527831122,Cyrille Penaye,,cyrillepenaye,3
d0e524c1b561,1ba580d7cc96,,,Sérgio Passos,,sergio_35277,3
d0e213b0b6c5,33a25ba8d220,,,Mohamed Assakkour,,askr.amad,3
d0dff9244cfe,"4af70d3461c8, 4af70d3461c8, 4af70d3461c8, 4af70d3461c8, 4af70d3461c8, 4af70d3461c8, 4af70d3461c8, 4af70d3461c8, 4af70d3461c8, 4af70d3461c8, 4af70d3461c8",,1233198736696548,Philipp Maevskiy,,philippmaevskiy,3
d0de4109e381,a64152b37c35,,10207535831331693,Giuliano Giacaglia,giacaglia,giacaglia,3
d0d97737a55e,"e45e40ef7d48, 59d0461160f3, 3aa67bff5991","CTO, Teqmine; Founder, Pondenome; Sr. Research Scientist, FGI. Also, a writer. AI/ML are my focus areas. Believe that tech should enhance life, not pollute",,Rob Guinness,RobGuinness,guinness,3
d0d4933cdd05,"6e782cc7d4c6, 67563c64cfde",,10210182624740596,Daniel Limia Aspas,danilimia,daniellimiaaspas,3
d0d436e32d4b,4f9433e49c19,,,Shubhanjali Sharma,,shubhanjali.20,3
d0d2b2ab0896,"cd67aba4526c, 9a24200915f4","Fellow at Newspeak House; formerly RE at DeepMind, SWE at Google",10152379453903225,Andreas Kirsch,BlackHC,BlackHC,3
d0c5e509c0e,8bdfb4b79037,"I make beautiful babies, products and code. #iOS, #Infrastructure & #DIYBio.",10153077586080049,Maxim Veksler,mvxlr,mvxlr,3
d0c1aecf59ff,d9b40ea4ce0a,reflektif,,Zakarias Januaji,,zjanuaji,3
d0bf63cdf4d1,15464c7a60cd,,,albert socijo,,albertsocial10,3
d0bf5182e16f,60c618e3accc,"I follow research in quantum computing, AI, Alzheimer’s and other forms of dementia",,Natalie Jones,,nataliejones_78804,3
d0bdebde197d,cb9a2fe05eff,,,Emmerson Santos,,eofs,3
d0bdc81065a3,bf464f09eb7f,,638459953162269,Jack Trade,,jack_of_some_trades,3
d0bd40bbb817,751ee22f0f4b,,,Griffin Kelly,,griffinkelly2013,3
d0babe873fb8,298275a26095,,1233940633287271,Amit Chaudhary,amit_ary,amit_ary,3
d0b6809c8317,be572b9ea3b4,,,Cassandra Andrea Monteimery,,shiejaygoody,3
d0b67efc7c43,ecd5a820547f,"editor, writer, researcher / husband, father, soccer coach, cellist",1853270891600995,St-Cyr Goodhope,,stephenschoenhoff,3
d0b4a187c9ef,"a315925acf3a, de27cbcd2ff1","Reader, University of Edinburgh Solution Architect, @ContinuumIO",,James Bednar,JamesABednar,JamesABednar,3
d0b44caad420,eb40bbdefb8f,,,Sylvia Skyline,,oddyssee,3
d0ae82f87b6a,800b48b5dd,Experimental Enthusiast !,,deepak rathore,annihilatedboso,annihilatedboso,3
d09395d854b0,43148d9a8c0c,,,Sage,,vega7becca,3
cf52f8fdc0b6,e88f7d6b7666,,,Dag B,,dagbakke,3
cf52a3449b54,c9d286b88dbf,,,Kun Wang,,wk910930,3
cf516411c797,fdfbf30e27df,,,Abhilash Menon,,abhilas,3
cdf32dc2fdaa,f937fb04dc09,,10156323270404240,Mike Rivage-Seul,,mikerivageseul,3
cdf1612c167a,12eee16f708,,1349812885113769,Venkatesh Sakthivel,,venkateshsakthivel,3
cdef21aa5176,75cd24525d14,Data Architect @ericsson,,Thad Guidry,thadguidry,thadguidry,3
cdeee25f750c,"d55a19866b7c, d5a3023140ef",,,Yao Hu,,hooyao,3
cdeac4c5deff,f6b58e9f86bf,,,Roger Greenberg,,akiva.greenbergxyz,3
cde26a3e0c29,84260bbd4eaf,,10156199801379167,Grant Kennedy,,grantkennedy,3
cde224b74bfd,"9e096f3320b7, 3ba559b5c5af, 3ba559b5c5af",,,zihao ye,,yezihao875,3
cde20698e8,7dbedafcfe5a,,,pang hantian,,hantian.pang,3
cde1501fde8c,d7834f67a4f6,,,Thomas Jochmann,,thomas_19914,3
cde066cca062,7153cecfca58,,,The Crazy Bunny,,orlove0802,3
cddf4d95a250,da44951e4116,,,Sonam Gupta,,sonam.gupta1105,3
cdf44d128e8,e6d70d8a175d,Enthusiast of #Precision medicine #LiquidBiopsy #Travel #Food #Startups. All opinions shared here are my own,517934236,Nikhil Chopra,chopranik,chopranik,3
cdded39e3bf5,"dcba889e0c50, 24d0893d51c0",Du,,Du Tran,Du40601840,dudutran81,3
cddafb176d61,a047e8cb6b73,"Sensory Design Consultant, usability researcher and workshop facilitator. www.linkedin.com/in/alastair-somerville-b48b368 Twitter @acuity_design & @visceralUX",10207293051595890,Alastair Somerville,Acuity_Design,acuity_design,3
cdda0ef6dabb,24ba0600f04f,lowercase anonymous,10154691387616428,Pedro Belo,ped,ped,3
cdd97d69ad89,e1cea88449c,,1641217372618427,Armaan Singh,,armaansingh,3
cdd8cfbafd7e,4c5854c5dd5,,,hCaptcha,hCaptcha,hCaptcha,3
cdd696da4426,cd67aba4526c,International rodent of mystery,,fat squirrel,,fattsquirrel,3
cdd4ab8ce13e,24d0893d51c0,,,Brad Smith,,paulbradleysmith,3
cdd0a65b9c1,1d97d4c3e9b,,10212859173582631,Peter Lunk,,peterlunk,3
cdcc9c6c868c,b0bd55b76092,There got to be better ways to use information technology,,Yu Shen,ShenYuD41122,ShenYuD41122,3
cdcc54f2a4b8,b19b7092d306,"At the end of the day, the talent will overcome anything.",10208687888893146,Adam Freymiller,adamfreymiller,adamfreymiller,3
cdc5e2a5ea8,5c91c8378878,,,Jagdeep Singh,,erjagdeep28,3
cdc595499693,84862b95e318,,,Jonathan Carmack,,joncarmack,3
cddc1dddb4f0,f390bc3e56eb,,1147768303,Kristin Joy Currier Ludlow,kristincurrier,fluffanutta,3
cdf69a8a3ae,af1e6337d5f2,,,Margarita Erkina,,nyuxui,3
cdf7a7990fd1,e496635fe32,,,A. REZA,,reza.antonio,3
cdf7f14c784,435285e54139,Solo operator for Sales and Marketing for the MIT Group Application Development team.,10104395157955117,Derek Hefley,YoungHef,derekhefley,3
ce2e53f93a0b,7cfe0b5dd7fd,,,Ricardo Paredes,,richy.walls,3
ce2c9e1e2f26,526aa5e6fb42,"Founder / CEO, Voice Metrics. Delivering the ultimate Alexa and Google Assistant app for business.",10153247011181223,Stuart Crane,sdcrane,sdcrane,3
ce27b637752e,b797e9679601,,,Michael Salem,,michael.salem,3
ce26d6fa329,936b3765fd45,,,Ka Sulaiman,,soulwarriors2003,3
ce2681cbfa83,79405c86ab6a,,,Joel Quek,,se7en214,3
ce260dc8f981,a168e03c1ad2,,10153702675918850,Steven Cleghorn,presentmind,stevencleghorn,3
ce22ccf77506,"3f6207cf040b, 86d5649a5428, fad052b46ad5",,,Stuart Reynolds,,stuart.reynolds,3
ce22969d0b39,57a9c19a2307,,,Michael Capizzi,,mcapizzi,3
ce1da4787466,bba64d678289,,,David Spector,,google02,3
ce1b8976f2c4,988070fcd282,"Passionate about the future, on https://letsmakethefuture.com, http://hyprspace.one and https://actyx.io.",,Daniel Valenzuela,,danvalenzuela,3
ce19a314b958,"772e32811ec7, 29477876cdd1",Urban Psychology - the critical kind. Lecturer in Digital Research and Online Social Analysis @WesternSydneyU @ssapchat @tindaproject,,Jenna Condie,jennacondie,jennacondie,3
ce17ee518b05,69c6c4b79f33,"University of Waterloo (#uwaterloo) Alumni, sports fan and a family man. Not necessarily in that order. Views are my own.",10153089290922335,gosainnn,gosainnn,gosainnn,3
ce16cb696a06,cf24b609d183,,,meixu song,,meixu,3
ce16a040e170,f9c0d464a0eb,,,Giacomo Matrone,,gia.matrone,3
ce151741193a,586011ccc416,,,Bruce Chou,,brucechou1983_,3
ce1460c9f577,a2284bae952f,A proud mum and a Geologist in previous years. Working hard to transition my career.,,Joyce Chidiadi,,jcchidiadi,3
ce11e896da93,d24d543f88c2,,10153458250263360,Darrell Gardiner,,darrellgardiner,3
ce0d6095290f,73a141f2b517,Public health communicator + UX + data vis,,Matthew Montesano,_mattio,montesano,3
ce0a621fd3be,bca6a7521753,,,Akshay Ashok,,aks28id,3
ce08df3d08fa,"4a0657f79e80, 85aab86c544f",,,Nitin Vashisth,,nvnvashisth,3
ce061825f5cf,b9e13e8af9cb,.. Software developer .. Javascript .. Surf .. Futbol .. Btf .. http://jgatjens.com/,10203906129350113,Jairo Gätjens,jgatjens,jgatjens,3
ce03385cb114,a36d136ef68,,,Guillermo Q,,guillermo.quintas,3
ce01d38c8641,ffcfe6868b02,,,Aditi Chandak,,chandakaditi07,3
cdfcb0c36908,168e9f05f8d5,,,Manindra Majumdar,,manindra,3
cdfa58f3ea9a,"665ba62e280d, fbe81a907f1b, e74a036b4f37",,,Yevgeniy Reznichenko,,yreznich,3
cdc33c469279,"f2ba42889a85, 17bdfd61ebb2","Startup dude, Founder @WinOptix, CMO of @ThornTech, Co-founder of @riblapp, host of @GoandGrowPod, organizer of @sw_dc, ex-marketer for @washcaps, power napper",,Mike Chan,mikewchan,mikewchan,3
cdc20b3b65ff,"1f87d4f1886f, de57880f1a68",,,楊智軒,,louis.yang.925,3
cdbd4c8d81f,be8a4952b640,,,Brett M,,brett.messer,3
cdbca9f649a,3edd2540bf06,,,Jeff Ward,,wardjm,3
cd74e610a08d,f7270cb630a4,,,Marek Bardoński,,marek_55928,3
cd72b930ea04,daf6f0bd302c,Entrepreneur | Advisor | Chief Marketing Officer | General Manager | Data | FinTech Twitter: @DavidAFrankel,10152571656217160,David A. Frankel,DavidAFrankel,DavidAFrankel,3
cd721c1470de,c69e13880312,,,Joel Patterson,,joelandsonia,3
cd71e1493782,c84495d4622d,,,Ting Wang,,ting.wang,3
cd71d26ab9b,"aeb996beafba, ee590b75b1be",,10153041327786891,Praveen Bysani,praveenbysani,praveenbysani,3
cd70cffd7f00,51c398d5163,"Writer, reader, parent, educator, music fan, ex-academic, ex-Catholic, believer in spirit, value the very young and the very old, impatient with phoniness.",,Marilyn Guggenheim,MariBoGu,marilynguggenheim,3
cd6e33288bb1,7153cecfca58,,,Gurpreet Singh,,preet26,3
cd6a71fd3ad7,c89721d27c44,,10153318091322825,Žofroa Gobert,,ofroagobert,3
cd6a5e47bc17,94d77658f6c6,,,Daniel Fraga,,nielfraga,3
cd69094feaba,"fc9c89b894ce, 2d54cff5ae62, 5545f267f7b3",,,Viktoriia Boichuk,,viboi,3
cd67fd694055,"496b569760a9, 496b569760a9",,,Jon Hauris,,rvrkyk,3
cd64918eb283,cfc0d4973ae8,,,Brett Monten,,brettmonten_71060,3
cd63921070a1,342f9eb61a9e,Technology That Makes You Dream,,Taylor Short,,elliotsoren,3
cd630d5b6d24,921e400b26ed,"Oxygen breather, water drinker, food eater.",10207555895280614,José Pablo Flores,elTalPilon,jospabloflores,3
cd607ea5777b,"50e155e17b39, 12b15c6e390d, 612142f469d4, e9d17ff2d443, c428f3f82569, 18d466737d3f, a19d70c13242, ec5d5e5c6629, 6dfd07ddedeb, a5b5cd08273c",Founder of Prolego.io. We help Fortune 1000 companies build new revenue streams with AI.,10154385890394713,Kevin Dewalt,kevindewalt,kevindewalt,3
cd5bf3f76ab4,4f9433e49c19,,1198332826899290,Ahmed Elsiddieg A. Abdalla,,Ahmed_Abdalla,3
cd5b10e3e643,cdd282ee7947,,,Dave Campbell,,daveccampbell,3
cd5993910a96,f1b9cc669cba,,10101501833056340,John Parkhill,,john.parkhill,3
cd573463cfba,b6c185213a18,,1683746561685457,Cloak N Dagger,,cloakndagger,3
cd5733182b94,"b4c78f80495b, b4c78f80495b",,10153704442939161,Matheus Cavalieri,,matheuscavalieri,3
cd563a5caf9f,"6c52400435d1, 3888677c5f4d",,10212737595741201,Jeff King,,jeffking_75598,3
cd4c7bf4ca6c,c7cb78f6b929,,,Akash Gore,,akkigore,3
cd48caeb4cb9,714ef1c38199,keeping the iteration process effective..,922431461135929,Akhilesh Pandey,akhileshcpandey,akhileshcpandey,3
cd47029d18eb,74c5af19987c,The best things in life are free,,Amber Yu,,ayusays,3
cd46ea59ef56,9578676a4705,,,Joyce Robbins,,jtr13,3
cd774590c808,6434cc8e51d0,,,Michael Marino,,pedunculopontine,3
ce30d55fc192,ebed77d79a79,,1039747359439392,Iago Cavalcante,,iagoangelimc,3
cd7850956b24,68209f4f3422,,,Troy Brandon,,troyskull455,3
cd7a15080181,e2e5df9b31c6,,,Arpit Jain,,arpitjain070295,3
cdba4cd7c880,1d97d4c3e9b,,1735056706530053,Sidney LC,,sidney.28.03,3
cdb98e0bce3b,"e4d50dcba45, f5cd7b8765c6",,,kashish rathi,,kash.1928,3
cdb62b2ab57,65fe59ac12d,,,Jayshankar Nandakumar,,jayonline.9,3
cdb1a75bd5aa,"63e95532a60, b3104949bc86, b228cc6d095b, d4f7fbb8e42",,,Jennifer Williams,,jwilli52,3
cdb0bb4b09d5,5a44dc167315,,,zaheer majid,,zaheermajid512,3
cdae6438bcf7,55bfa48a22cc,,,Taichi Yasuhara,TaichiYOne,TaichiY4,3
cdaae6cca638,88afb864f8fc,,258365414726763,Phitthaya Boonmee,,phitthayaboonmee,3
cdaabfb22152,dfe603262e4c,,,zgu666,,zgu666,3
cda5a8c67847,7d1010c6cf19,,2985398509146,Andrew Dominguez,,andrewdominguez,3
cda26e37cd6d,"906faa58e12d, ad7ebcc0bb89",Aspiring #Data-Scientist | Curious #Data-Analyst | #Fitness-Enthusiast | Procrastinative #Courseran| Lousy #Writer | #Suits fan :D,100000419726997,Pruthvi Reddy,ReddyGoPro,reddygopro,3
cd9dffd1449f,b06304d63308,"I am a Knowledge Manager with a passion for kung fu, comics and all things enlightening. Check out my articles for insights on productivity and KM.",10153565387344234,Regi Adams,,Elightened,3
cd9dc97574bf,"72092f0d5093, 5231b03c96de, 9de14a8f7941, e1d8cbda8543, 43e809ecbcde, e2f06eab496b, abacce6328d6, 48f7280ef16e, 864c5e2ce43a, 22a3cc132580, 736cd52fe906, d029fa9f0454, 3fd39ab48f0, 7cae1e67dc13, 482fbfa6858f, 8894ea40e4d4, 10a9843aa9a1, a0eaabea7c41, 63762371b1d9, 942ba6303043",,1218311214896417,Кирилл Боев,,forboev,3
cd9c3f0c89a6,6e899067fefe,,,groxx,,groxx,3
cd9c38f87dd4,"68e44e8a56b5, 3750c52dde96",Mobility and Transport Out of the Box,,Luís Amaral,,luisaam,3
cd9973c7ae0a,e63e12713a3,,,Pranav Nutalapati,,pranavnutalapati,3
cd969a35110b,dcbd4418086c,,,Daniel Ruoso,,ruoso,3
cd95bcfc66dc,e179f43b67a0,,,Thad Chappell,,thadchappell,3
cd939cfb9eb2,7f59bb126642,,,Luoyang Fang,,clementlfang,3
cd91bfac61a,5c20c6f2764f,,,Kaushik Kandakatla,,kandakatla.kaushik,3
cd8f7c842282,e94e5178ddc8,Bite-sized cosmology for the curious.,,All of Everything.,,allofeverything,3
cd8dd8bed992,fd782e523b2,I'm pretty good at not knowing what's going on. Instagram - bennorman117,,Ben Norman,BenNorman123,tyrno,3
cd8b7f4c13c5,62d6c5d90646,,10208699849948422,Unfettered Fire,,kristinlee_1998,3
cd87a3f69b35,701d62441c4e,,,Christine M Willis,,christinemwillis1,3
cd8395ce0e93,9491262884e0,,,Ignacio jauregui novo,,ignacio.jauregui23,3
cd7f58526d4d,"660b01c60016, 4f308e8100be","VP, Products @ Koopid. I lead strategy and innovation for social, mobile, messaging, and AI automation solutions…and I bike/ski the mountains of Colorado 😎",10155908615125712,Dave Skiba,DSkibaa,DSkibaa,3
cd78b5df1d0,9ffe47049c92,data + design = Freedom | likes: #machine-learning #startups #tech-people #designers #web #future-visualization,,manjush,manjush3,manjush3,3
ce31a125149b,c2461f7e45fc,"EVP Product Management for Bazaarvoice ($BV). Formerly AppNexus, Google and DoubleClick. Advisor to many advertising start-ups.",,Ari Paparo,aripap,aripap,3
ce32f750a0ba,485fb6b492d5,Design | Photography | Technology | Traveler | Vipassana | Cool Stuff | Enjoying Life | Spicy Food,10156695385810543,Adam Morris,pplhelpingpod,adam_s_morris,3
ce3740c6fc97,caf2e2318abb,,,sangita paul,,sangitapaul581,3
cf0ce425d63f,6496523a7ea7,,,SaveYourLifes,,ben.vendeville,3
cf05ac83def8,28293c162f7a,,,奇真亦假,,lzyl888,3
cf04169be188,"e7844051e7f, 6a4e65a15767",,,Timothy Lam,,timothy.lam.cl,3
cf03ecaecb3f,a82981e95e3b,,1449043731820112,Prateek Rajdev,,prateekrajdev,3
ceff95c9bc73,721a495ebed4,,,Florante Manuel,,efem70,3
cefc58adc4e4,"ca58b7dc8013, df346bc431a6, 12adcce9573f, 93274fa32687, b4a822122c51",,,Dan Strickland,,jawnsno,3
cefada1d8993,7d9e49ff2b25,,,Pablo Cosgaya,OmnibusType,omnibus.type,3
cef394a510ea,1ea7a56d7602,,,Patrick K Stroh,,pstroh,3
ceee9e34cfad,62af05ad76d4,"Founder of Palo Alto Software. Entrepreneur, blogger, believes in lean business planning. Stanford MBA. Father of 5, married 48 years.",10156524516700644,Tim Berry,Timberry,Timberry,3
ceec1fff40dc,67578e37ac3,Sr. Marketing Executive at Cygnet Infotech — www.cygnet-infotech.com,1833109913382846,Hemang Rindani,hemang_rindani,hemang_rindani,3
ceeb4e206c6e,95e34a950de6,,,Austin Glass,,Glass2707,3
cee7d9128c8a,"9e29ad220075, 9e29ad220075",,,Reece Gale,,reece.gale,3
cee7716b7ac3,dccd0dff844c,,,Stephen Burns,,stephenburns511,3
cee69c74e912,"ffcfe6868b02, 22e7545a1a5e",Human-centered designer,,Ben Hayes,benhayes,benhayes,3
cee6011d26a5,ab4b6dfff8b6,,,Jake Petrosky,,jakepetrosky,3
cee4b93e9545,3eccc71e073a,"Consultant, Educational Strategist & Entrepreneur | TEDx Organizer, @SingularityU GSP Alumni, @OceanUni founder, Co-founder: @AriaLogistics & Ripple Foundation.",10102023495615665,Arturo Pelayo,mexiwi,mexiwi,3
cee0a633b545,405dcc9444d6,,,Rachel Hobbs,,rachelhobbss2,3
cedfda824cf2,ad7ebcc0bb89,caracas,,carlos garibotto s,ggaribotto69,ggaribotto69,3
cedd140ae256,4feec36765a,"A full-service marketing agency in Fort Worth, TX. www.moonandowl.com",,Moon and Owl Marketing,,MOONandOWL,3
cedb1908faec,6a2c8669c698,,,赵晓阳,,channel.zhao,3
cecedb2e52f1,"3c4a7b8026c0, 69c7e38b7b1e",,,Ankit Aggarwal,,infoankit10,3
cecca8de372,6e1d18a4f7ab,,,Prerna Kaul,,prernakaul1,3
cec5b039f922,4dbc15427fc5,,,Tashya Paul,,tashja.paul,3
cec2918eee75,1105771dab8d,"founder, erpnext | the best code is the one that is not written",,Rushabh Mehta,rushabh_mehta,rushabh_mehta,3
cec21b532ec2,251d19b23597,,10157137482645438,Karan Malik,,karanmalik,3
cf10f75761c3,153b6ade9f66,,,Tuân Nguyễn Đình,,ndinhtuan15,3
cebdca750666,181db2575e41,,,Peiyao Li,,peiyao301,3
cf128e67ce89,86efed303eeb,semper curiosus,,Seth Morgan,sethhenrymorgan,sethhenrymorgan,3
cf143e719c09,"713dd20aaac5, 713dd20aaac5, f4b5997a784e, f4b5997a784e","Space, AI, Biotech Enthusiast; Transhumanist; Coffee & Cacao Addict; Elon Musk Votary; News Geek; Feminist; Randian; Atheist. https://twitter.com/iamsaurabh04",,Saurabh S,,iamsaurabh04,3
cf50bff9db05,54dd97662963,,,Min Ju Wu,,fs721176,3
cf4bebbb8727,c4f2104b3157,,,Rafael Soares Padilha,,rafaspadilha,3
cf494b2e71c9,f54d8649c199,,,Nathaniel Ostrer,,nathaniel_ostrer,3
cf432e979c36,b19b7092d306,"Father/Husband, Boy Scout Patrol Adviser, Traveler, Foodie, Geek, Gamer",10152246604002563,Gianni D’Alerta,GianniDalerta,giannidalerta,3
cf42d0c3b93,87bee40b61a9,,10155375532350597,Liam Darmody,Darmonation,Darmonation,3
cf3c193a9b09,2d1594c74ce0,,,Joel,,joelrich,3
cf3bd9094b98,a4f3bf6bef3,,,jasace100,,jasthace,3
cf381db9e24,2d62a5b10f9e,realist.web enthusiast.social media curious.partly xenophilic,1082898321786331,Nevin John,nevinkollanoor,nevinkollanoor,3
cf37fd665872,5889d5a8f2bb,,10206730176194700,Mário Figueiredo,,mriofigueiredo_48960,3
cf34373f1df4,"c8bcdaa41daa, b54c6068d947",ferdinand-muetsch.de,,Ferdinand Mütsch,n2try,n1try,3
cf2e2e3ca2ea,94b653a3dcc8,,10208910785512920,Nguyen Hoang Tuan,,hoangtuanfithou,3
cf2de395a701,8008c2c0bf59,"1of13siblings,Marine,DPT, trying to get better at engaging my brain before my mouth/fingers.",,Michael Blair,,mblair68047,3
cf2c9ab57bf7,47c4e7cbda71,,10154686170551962,Geoffrey Hung,,geoffreyhung,3
cf2955303f23,ce6fa9ca2764,,,Ann Lewkowicz,,ann.lewkowicz,3
cf28416232ab,5bd0216d4cc3,,,Anil Kumar,,anilkumar2444,3
cf27f2e451d2,a24e0f3233ac,,,Amir Mirmoeini,,amir.mirmoeini92,3
cf26c5bdbffa,6867f3fe4f68,"Julian is an Executive in Residence with Bessemer Venture Partners, where he helps technology companies scale the growth mountain.",,Julian Castelli,,JCastelli,3
cf246af9dce2,b7a2b4ebdc32,,,Mukti Ghimire,,ghimiremukti,3
cf242197f78e,f2f0cd0b33c7,"Tech Entrepreneur, Programmer, Visual Effects Artist. Founder of http://t.co/hqYF3NHmVW",10152602110013326,Ross Newton,rossmnewton,rossmnewton,3
cf23ae822720,e60647f9ed08,Technology Enthusiast,,Srinivas Cheemalapati,,sriniva,3
cf22ba8568a9,cccc165a27a2,,,hiu chan,,hchan,3
cf1f8c6f6e3b,5ef5bea2e287,,,Sarat Yoowattana,,sarat.yoowattana,3
cf1d6e9d6b83,3881b63c8eb5,,10153843035262751,Tammy Allen,,tammyallen_5582,3
cf1bd9a22896,82015517f19c,?,,sowbarani (SBK),sowbaranikarthi,sowbaranikarthiyean,3
cf1915daa3b4,7af8dd1c1c6e,"Bibliophile. Urdu Speaker, Aligarian. I write code in Java, JavaScript & Python (plus a bunch of other JVM languages).",,Naiyer Asif,Microflash,Microflash,3
cf129173674b,513d9c10fa6a,,,John Tian,,tianzhaixing20121221,3
cd44a1897ed1,45641adaf2ac,,,M P,,mrunalpatil035,3
cebbfe5a74be,be5a75e1e287,,,Antje Farnier,,antjefarnier,3
ceb78044c6b7,82aede835a01,,10153870004678483,Daniel Rojas,,danielrojas_37414,3
ce704000c661,d3ea263b9577,Interested in everything. Which means there is so little time ...,,Lachlan Robertson,,lachlanrobertson,3
ce6f4a76740d,634201bba214,I read. I write. I wash my hands too much.,,joey convertino,JoeyConvertino,joey.convertino,3
ce6d50dedd35,b2993424272f,y-o-l-o,10152144664732043,Jeff Biart,,jeffbiart,3
ce6b11a668eb,2d1594c74ce0,,,Isac Arnekvist,,isac.arnekvist,3
ce69906e8bf3,b06458a27af,Tech Entrepreneur. 25+ years of Silicon Valley. Co-Founder @ Wristly.co,10153147929505709,Bernard Desarnauts,bdesarnauts,bdesarnauts,3
ce688a00615,973727477bdf,A positive deviant. #Diplomacy #Digital #Advocacy,,Martha McLean,mjmclean,mjmclean,3
ce66d4ac9cf8,cff5a837cec2,Product lead and Co-founder at Marax AI,10207931761201838,Sumant US,sumant_us,sumantus,3
ce66479818a6,cb9a2fe05eff,...,964498786959287,Henrique Nascimento,He_Nasc,henriquenascimento,3
ce606c19e74,c7736f2c7d80,,,Maarten Berkenbosch,,maarten_39365,3
ce5e55092c08,"28da2b8eae6d, 28da2b8eae6d","researcher of technology & society | Microsoft Research, Data & Society, NYU | zephoria@zephoria.org",10103365017275213,danah boyd,zephoria,zephoria,3
ce5ab2462cfa,"36e5d69a34c9, f4b5997a784e","New York-based polymath. Strengths in math, culture, and irony.",10206779620310744,Soren Larson,soren_larson,soren_larson,3
ce599e6ac786,20e0c85301bd,Founder & CTO at NAZAR.IO,,Leo Zeba,leozeba,leozeba,3
ce562e727b90,f173a76b1b01,,1128069497249237,Gary Clifton,,garyclifton,3
ce5112ac2963,"c4e571c4700e, 270166bad68b",,,Gábor Stikkel,,stikoson,3
ce4c3685c55,efb726eae941,"I like words, I like numbers; I write about numbers.",,Gayathri,gaii_3,gaii_3,3
ce4ba291c180,68fbd7058016,"Multicultural expat + cultural omnivore, global marketer + proto-ethnographer. Paris-Dublin-Amsterdam-Shanghai-Melbourne. One half of Studio Teleferic.",,Severine,,sevbrichard,3
ce49023d7840,38037953561b,SF to Jakarta | Tech | Entrepreneurship | Social Impact,10152188928221205,Richard Darsono,richard_darsono,rdarsono,3
ce4643c9215,6ad03cb57153,,,Allan Carpenter,,al2rw,3
ce3fea2d4054,a26a10b68df3,,,Arend Thorp,,althorp,3
ce3f70969636,c5c73894a29c,"Web Developer. Entrepreneur. Love technology, psychology, almonds and good music.",1061970788,Iulian Gulea,iuliangulea,iuliangulea,3
ce3eaa80e6c5,495f9d1e87da,"Powerful, yet simple project management software www.activecollab.com",,Active Collab,activecollab,activecollab,3
ce3e8fc984d7,3ce3e9b88a7f,,,mo on,,2567918412,3
ce3b0822f2fb,6c7acfa5f302,,,Gabriel Luz,Gabriel_Luz96,Gabriel_Luz96,3
ce39743330cc,f2ba42889a85,,1401908049825192,Abhimanyu Jindal,,abhimanyujindal,3
ce3838ce4be6,"ac846c824d81, ac846c824d81, ac846c824d81, eb4c6001e9e3, 18f111fcc007, 44286875ab14",,,Dennis Cardakaris,,dcardakaris1973,3
ce7515817351,"9f031513747f, 57e77f2320be, 4a6d898e9721, c60b252a6abf, b27ad0f6ef3a, 62622abfb5cf, 591aba9c9eff, 7075132d2c92, 7320fe35c333, ec6429a2c673",Currently designing your next best friend 🤖💬 Also creator of the UX for Bots community 🚀,10206735830053913,Ulysse Bottello,ulyssebottello,ulysse,3
ceb7e1e062be,4020854bd607,"Sophomore, Maths and Computing Undergrad, IIT Kharagpur",1518825231522134,Dibya Prakash Das,,dibyadas,3
ce751a541f48,5e1dd6e455c1,I am a Graphic/Web designer from Manchester.,,Mark O'Neill,markdoneill,markdoneill,3
ce7656fe9c5c,58e3eaaf8138,"Combining best of front-end programming and backend architecture. #MEANstack #Drupal #Yii #RESTAPIs for right UX, CX, business value. Cofounder @ContentHug",,Shena Garg,shenagarg,shenagarg,3
ceaf2658ef1d,"ef03260747f3, 44b851d70508",,10154608386728882,Tim Wu,,changtimwu,3
cead480ac831,e048a580735f,,10103495749077654,Vlad Poskatcheev,,EvilNerdyOwl,3
ceacbccea848,456ba4156bad,,839890729420864,Pedro Viana,,pedro.viana.pav,3
ceaba8efa931,55f04411025f,,,Rajesh R Rajamani,,rajesh.r6r,3
cea8e64f39b7,2bb31821b185,,,Akilan Thangarajah,akilan_cvss,akilan_cvss,3
cea7cf8acdb2,a71e74f386db,"Podcaster, writing addict, thinker of bizarre thoughts. You can listen to some of those thoughts at http://nobilis.libsyn.com",1694813144127188,Nobilis Reed,Nobilis,nobilis,3
cea450f4f785,fad052b46ad5,,,Katie Lucas,,katielaurenlucas,3
cea3ad7ed27f,d253254d1a89,,,Selvaraaju Murugesan,,mselvaraaju,3
ce9f756b6d21,25b2639dde23,,,Sukanta Nath,,nath.sukanta,3
ce9c08b64aba,f76c20db2fe1,"Automated video creation platform that empowers content creators to tell their story with video — quickly, easily & at scale.",,Wibbitz,Wibbitz,Wibbitz,3
ce99fa2de03a,a71e74f386db,,,Piotr Jurjewicz,Jurjewicz,Jurjewicz,3
ce9019abd13d,491817e2dd41,,,Kiên Vũ Trần,,vutrankien.vn,3
ce8f53152559,b7864964dbd3,my website is www.mirman.com,10205225717827417,Matthew Mirman,,mmirman,3
